year,month,away_tm,away_score,home_tm,home_score
2017,december,Miami Heat,114,Boston Celtics,117
2017,december,Philadelphia 76ers,124,Denver Nuggets,122
2017,december,Dallas Mavericks,99,Golden State Warriors,108
2017,december,Los Angeles Clippers,116,Houston Rockets,140
2017,december,Chicago Bulls,101,Indiana Pacers,111
2017,december,Milwaukee Bucks,99,Minnesota Timberwolves,116
2017,december,New York Knicks,92,New Orleans Pelicans,104
2017,december,Portland Trail Blazers,94,San Antonio Spurs,110
2017,december,Brooklyn Nets,95,Washington Wizards,118
2017,december,Milwaukee Bucks,116,Chicago Bulls,96
2017,december,Cleveland Cavaliers,121,Charlotte Hornets,109
2017,december,New York Knicks,122,Houston Rockets,129
2017,december,Los Angeles Clippers,88,Oklahoma City Thunder,114
2017,december,Memphis Grizzlies,112,Sacramento Kings,98
2017,december,Phoenix Suns,86,Utah Jazz,91
2017,january,San Antonio Spurs,112,Atlanta Hawks,114
2017,january,Orlando Magic,104,Indiana Pacers,117
2017,january,Toronto Raptors,123,Los Angeles Lakers,114
2017,january,Detroit Pistons,107,Miami Heat,98
2017,january,Portland Trail Blazers,95,Minnesota Timberwolves,89
2017,january,Utah Jazz,101,Brooklyn Nets,89
2017,january,Charlotte Hornets,111,Chicago Bulls,118
2017,january,New Orleans Pelicans,82,Cleveland Cavaliers,90
2017,january,Denver Nuggets,119,Golden State Warriors,127
2017,january,Washington Wizards,91,Houston Rockets,101
2017,january,Phoenix Suns,98,Los Angeles Clippers,109
2017,january,Oklahoma City Thunder,94,Milwaukee Bucks,98
2017,january,Orlando Magic,115,New York Knicks,103
2017,january,Utah Jazz,104,Boston Celtics,115
2017,january,Washington Wizards,105,Dallas Mavericks,113
2017,january,Sacramento Kings,120,Denver Nuggets,113
2017,january,Indiana Pacers,121,Detroit Pistons,116
2017,january,Memphis Grizzlies,102,Los Angeles Lakers,116
2017,january,Minnesota Timberwolves,91,Philadelphia 76ers,93
2017,january,Miami Heat,90,Phoenix Suns,99
2017,january,Toronto Raptors,82,San Antonio Spurs,110
2017,january,Oklahoma City Thunder,112,Charlotte Hornets,123
2017,january,Chicago Bulls,106,Cleveland Cavaliers,94
2017,january,Portland Trail Blazers,117,Golden State Warriors,125
2017,january,Memphis Grizzlies,106,Los Angeles Clippers,115
2017,january,Milwaukee Bucks,105,New York Knicks,104
2017,january,Atlanta Hawks,111,Orlando Magic,92
2017,january,Miami Heat,107,Sacramento Kings,102
2017,january,Phoenix Suns,102,Dallas Mavericks,95
2017,january,San Antonio Spurs,127,Denver Nuggets,99
2017,january,Charlotte Hornets,114,Detroit Pistons,115
2017,january,Oklahoma City Thunder,116,Houston Rockets,118
2017,january,Brooklyn Nets,109,Indiana Pacers,121
2017,january,Atlanta Hawks,99,New Orleans Pelicans,94
2017,january,Los Angeles Lakers,109,Portland Trail Blazers,118
2017,january,Utah Jazz,93,Toronto Raptors,101
2017,january,Philadelphia 76ers,106,Boston Celtics,110
2017,january,Cleveland Cavaliers,116,Brooklyn Nets,108
2017,january,Memphis Grizzlies,128,Golden State Warriors,119
2017,january,Miami Heat,100,Los Angeles Lakers,127
2017,january,New York Knicks,116,Milwaukee Bucks,111
2017,january,Houston Rockets,100,Orlando Magic,93
2017,january,Los Angeles Clippers,106,Sacramento Kings,98
2017,january,Minnesota Timberwolves,105,Washington Wizards,112
2017,january,New Orleans Pelicans,108,Boston Celtics,117
2017,january,Toronto Raptors,118,Chicago Bulls,123
2017,january,Atlanta Hawks,97,Dallas Mavericks,82
2017,january,New York Knicks,109,Indiana Pacers,123
2017,january,Utah Jazz,94,Minnesota Timberwolves,92
2017,january,Denver Nuggets,106,Oklahoma City Thunder,121
2017,january,Charlotte Hornets,85,San Antonio Spurs,102
2017,january,Philadelphia 76ers,105,Brooklyn Nets,95
2017,january,Miami Heat,86,Los Angeles Clippers,98
2017,january,Orlando Magic,95,Los Angeles Lakers,111
2017,january,Utah Jazz,79,Memphis Grizzlies,88
2017,january,Washington Wizards,107,Milwaukee Bucks,101
2017,january,Cleveland Cavaliers,120,Phoenix Suns,116
2017,january,Detroit Pistons,125,Portland Trail Blazers,124
2017,january,Golden State Warriors,117,Sacramento Kings,106
2017,january,Houston Rockets,129,Toronto Raptors,122
2017,january,Oklahoma City Thunder,109,Chicago Bulls,94
2017,january,Dallas Mavericks,92,Minnesota Timberwolves,101
2017,january,New Orleans Pelicans,110,New York Knicks,96
2017,january,Atlanta Hawks,117,Brooklyn Nets,97
2017,january,Miami Heat,95,Golden State Warriors,107
2017,january,Charlotte Hornets,114,Houston Rockets,121
2017,january,Portland Trail Blazers,108,Los Angeles Lakers,87
2017,january,Detroit Pistons,94,Sacramento Kings,100
2017,january,Milwaukee Bucks,109,San Antonio Spurs,107
2017,january,Boston Celtics,106,Toronto Raptors,114
2017,january,Cleveland Cavaliers,92,Utah Jazz,100
2017,january,Chicago Bulls,99,Washington Wizards,101
2017,january,Washington Wizards,108,Boston Celtics,117
2017,january,Orlando Magic,96,Los Angeles Clippers,105
2017,january,Houston Rockets,105,Minnesota Timberwolves,119
2017,january,Memphis Grizzlies,95,Oklahoma City Thunder,103
2017,january,New York Knicks,97,Philadelphia 76ers,98
2017,january,Cleveland Cavaliers,86,Portland Trail Blazers,102
2017,january,New Orleans Pelicans,104,Brooklyn Nets,95
2017,january,Indiana Pacers,112,Denver Nuggets,140
2017,january,Detroit Pistons,107,Golden State Warriors,127
2017,january,Chicago Bulls,89,New York Knicks,104
2017,january,Dallas Mavericks,113,Phoenix Suns,108
2017,january,Los Angeles Lakers,94,San Antonio Spurs,134
2017,january,Boston Celtics,103,Atlanta Hawks,101
2017,january,Memphis Grizzlies,110,Houston Rockets,105
2017,january,Miami Heat,108,Milwaukee Bucks,116
2017,january,Oklahoma City Thunder,86,Minnesota Timberwolves,96
2017,january,Charlotte Hornets,93,Philadelphia 76ers,102
2017,january,Orlando Magic,115,Portland Trail Blazers,109
2017,january,Cleveland Cavaliers,120,Sacramento Kings,108
2017,january,Brooklyn Nets,113,Toronto Raptors,132
2017,january,Detroit Pistons,77,Utah Jazz,110
2017,january,New Orleans Pelicans,99,Chicago Bulls,107
2017,january,Los Angeles Lakers,97,Los Angeles Clippers,113
2017,january,San Antonio Spurs,105,Phoenix Suns,108
2017,january,Orlando Magic,107,Utah Jazz,114
2017,january,Philadelphia 76ers,93,Washington Wizards,109
2017,january,Milwaukee Bucks,98,Atlanta Hawks,111
2017,january,Houston Rockets,137,Brooklyn Nets,112
2017,january,Minnesota Timberwolves,87,Dallas Mavericks,98
2017,january,Detroit Pistons,102,Los Angeles Lakers,97
2017,january,Chicago Bulls,108,Memphis Grizzlies,104
2017,january,Oklahoma City Thunder,122,Sacramento Kings,118
2017,january,New York Knicks,101,Toronto Raptors,116
2017,january,Charlotte Hornets,98,Boston Celtics,108
2017,january,Orlando Magic,112,Denver Nuggets,125
2017,january,Cleveland Cavaliers,91,Golden State Warriors,126
2017,january,New Orleans Pelicans,95,Indiana Pacers,98
2017,january,Oklahoma City Thunder,98,Los Angeles Clippers,120
2017,january,Philadelphia 76ers,113,Milwaukee Bucks,104
2017,january,Atlanta Hawks,108,New York Knicks,107
2017,january,Utah Jazz,106,Phoenix Suns,101
2017,january,Portland Trail Blazers,101,Washington Wizards,120
2017,january,Toronto Raptors,119,Brooklyn Nets,109
2017,january,Dallas Mavericks,99,Chicago Bulls,98
2017,january,Denver Nuggets,127,Los Angeles Lakers,121
2017,january,Houston Rockets,103,Miami Heat,109
2017,january,Minnesota Timberwolves,114,San Antonio Spurs,122
2017,january,New York Knicks,117,Boston Celtics,106
2017,january,Portland Trail Blazers,85,Charlotte Hornets,107
2017,january,Atlanta Hawks,95,Detroit Pistons,118
2017,january,Oklahoma City Thunder,100,Golden State Warriors,121
2017,january,Milwaukee Bucks,92,Houston Rockets,111
2017,january,Orlando Magic,98,New Orleans Pelicans,118
2017,january,Toronto Raptors,89,Philadelphia 76ers,94
2017,january,Indiana Pacers,106,Sacramento Kings,100
2017,january,Memphis Grizzlies,101,Washington Wizards,104
2017,january,Phoenix Suns,103,Cleveland Cavaliers,118
2017,january,Minnesota Timberwolves,104,Los Angeles Clippers,101
2017,january,Dallas Mavericks,95,Miami Heat,99
2017,january,Washington Wizards,113,New York Knicks,110
2017,january,Denver Nuggets,104,San Antonio Spurs,118
2017,january,Chicago Bulls,93,Atlanta Hawks,102
2017,january,Toronto Raptors,78,Charlotte Hornets,113
2017,january,Utah Jazz,112,Dallas Mavericks,107
2017,january,Golden State Warriors,125,Houston Rockets,108
2017,january,Indiana Pacers,95,Los Angeles Lakers,108
2017,january,Sacramento Kings,91,Memphis Grizzlies,107
2017,january,Brooklyn Nets,143,New Orleans Pelicans,114
2017,january,Milwaukee Bucks,96,Orlando Magic,112
2017,january,Portland Trail Blazers,92,Philadelphia 76ers,93
2017,january,Philadelphia 76ers,93,Atlanta Hawks,110
2017,january,Portland Trail Blazers,127,Boston Celtics,123
2017,january,Sacramento Kings,99,Chicago Bulls,102
2017,january,Brooklyn Nets,105,Charlotte Hornets,112
2017,january,San Antonio Spurs,118,Cleveland Cavaliers,115
2017,january,Los Angeles Clippers,98,Denver Nuggets,123
2017,january,Washington Wizards,112,Detroit Pistons,113
2017,january,Houston Rockets,119,Memphis Grizzlies,95
2017,january,Milwaukee Bucks,97,Miami Heat,109
2017,january,Phoenix Suns,107,New York Knicks,105
2017,january,Indiana Pacers,100,Utah Jazz,109
2017,january,Los Angeles Lakers,73,Dallas Mavericks,122
2017,january,Denver Nuggets,108,Minnesota Timberwolves,111
2017,january,Golden State Warriors,118,Orlando Magic,98
2017,january,Phoenix Suns,115,Toronto Raptors,103
2017,january,Los Angeles Clippers,115,Atlanta Hawks,105
2017,january,San Antonio Spurs,112,Brooklyn Nets,86
2017,january,Washington Wizards,109,Charlotte Hornets,99
2017,january,Sacramento Kings,109,Detroit Pistons,104
2017,january,New York Knicks,109,Indiana Pacers,103
2017,january,Golden State Warriors,102,Miami Heat,105
2017,january,Houston Rockets,114,Milwaukee Bucks,127
2017,january,Cleveland Cavaliers,122,New Orleans Pelicans,124
2017,january,Oklahoma City Thunder,97,Utah Jazz,95
2017,january,Utah Jazz,93,Denver Nuggets,103
2017,january,Chicago Bulls,100,Orlando Magic,92
2017,january,Los Angeles Clippers,110,Philadelphia 76ers,121
2017,january,Minnesota Timberwolves,112,Phoenix Suns,111
2017,january,San Antonio Spurs,108,Toronto Raptors,106
2017,january,Boston Celtics,108,Washington Wizards,123
2017,january,Houston Rockets,109,Boston Celtics,120
2017,january,Miami Heat,109,Brooklyn Nets,106
2017,january,Atlanta Hawks,119,Chicago Bulls,114
2017,january,Golden State Warriors,113,Charlotte Hornets,103
2017,january,Sacramento Kings,116,Cleveland Cavaliers,112
2017,january,New York Knicks,95,Dallas Mavericks,103
2017,january,Toronto Raptors,99,Memphis Grizzlies,101
2017,january,Philadelphia 76ers,114,Milwaukee Bucks,109
2017,january,Oklahoma City Thunder,114,New Orleans Pelicans,105
2017,january,Los Angeles Lakers,98,Portland Trail Blazers,105
2017,january,Phoenix Suns,120,Denver Nuggets,127
2017,january,Indiana Pacers,109,Minnesota Timberwolves,103
2017,january,Dallas Mavericks,98,Oklahoma City Thunder,109
2017,january,Los Angeles Lakers,88,Utah Jazz,96
2017,january,Washington Wizards,112,Atlanta Hawks,86
2017,january,Orlando Magic,98,Boston Celtics,128
2017,january,Miami Heat,100,Chicago Bulls,88
2017,january,Brooklyn Nets,116,Cleveland Cavaliers,124
2017,january,Sacramento Kings,111,Indiana Pacers,115
2017,january,San Antonio Spurs,103,New Orleans Pelicans,119
2017,january,Charlotte Hornets,107,New York Knicks,110
2017,january,Houston Rockets,123,Philadelphia 76ers,118
2017,january,Memphis Grizzlies,109,Portland Trail Blazers,112
2017,january,Milwaukee Bucks,86,Toronto Raptors,102
2017,january,Sacramento Kings,109,Charlotte Hornets,106
2017,january,Los Angeles Clippers,98,Golden State Warriors,144
2017,january,Detroit Pistons,103,Miami Heat,116
2017,january,Boston Celtics,112,Milwaukee Bucks,108
2017,january,Brooklyn Nets,109,Minnesota Timberwolves,129
2017,january,Denver Nuggets,123,Phoenix Suns,112
2017,january,Memphis Grizzlies,102,Utah Jazz,95
2017,january,New York Knicks,139,Atlanta Hawks,142
2017,january,Philadelphia 76ers,108,Chicago Bulls,121
2017,january,Oklahoma City Thunder,91,Cleveland Cavaliers,107
2017,january,Houston Rockets,101,Indiana Pacers,120
2017,january,Washington Wizards,107,New Orleans Pelicans,94
2017,january,Golden State Warriors,113,Portland Trail Blazers,111
2017,january,Dallas Mavericks,105,San Antonio Spurs,101
2017,january,Orlando Magic,114,Toronto Raptors,113
2017,january,Detroit Pistons,109,Boston Celtics,113
2017,january,Cleveland Cavaliers,97,Dallas Mavericks,104
2017,january,Brooklyn Nets,96,Miami Heat,104
2017,january,Orlando Magic,105,Minnesota Timberwolves,111
2017,january,Sacramento Kings,119,Philadelphia 76ers,122
2017,january,Memphis Grizzlies,115,Phoenix Suns,96
2017,january,Sacramento Kings,83,Houston Rockets,105
2017,january,Denver Nuggets,116,Los Angeles Lakers,120
2017,january,Charlotte Hornets,98,Portland Trail Blazers,115
2017,january,Oklahoma City Thunder,94,San Antonio Spurs,108
2017,january,New Orleans Pelicans,106,Toronto Raptors,108
2017,january,New York Knicks,101,Washington Wizards,117
2017,february,Toronto Raptors,104,Boston Celtics,109
2017,february,New York Knicks,95,Brooklyn Nets,90
2017,february,Minnesota Timberwolves,97,Cleveland Cavaliers,125
2017,february,Philadelphia 76ers,95,Dallas Mavericks,113
2017,february,Memphis Grizzlies,119,Denver Nuggets,99
2017,february,New Orleans Pelicans,98,Detroit Pistons,118
2017,february,Charlotte Hornets,111,Golden State Warriors,126
2017,february,Atlanta Hawks,93,Miami Heat,116
2017,february,Chicago Bulls,128,Oklahoma City Thunder,100
2017,february,Indiana Pacers,98,Orlando Magic,88
2017,february,Los Angeles Clippers,124,Phoenix Suns,114
2017,february,Milwaukee Bucks,88,Utah Jazz,104
2017,february,Atlanta Hawks,113,Houston Rockets,108
2017,february,Golden State Warriors,133,Los Angeles Clippers,120
2017,february,Philadelphia 76ers,86,San Antonio Spurs,102
2017,february,Los Angeles Lakers,108,Washington Wizards,116
2017,february,Los Angeles Lakers,107,Boston Celtics,113
2017,february,Indiana Pacers,106,Brooklyn Nets,97
2017,february,Milwaukee Bucks,117,Denver Nuggets,121
2017,february,Minnesota Timberwolves,108,Detroit Pistons,116
2017,february,Chicago Bulls,117,Houston Rockets,121
2017,february,Memphis Grizzlies,102,Oklahoma City Thunder,114
2017,february,Toronto Raptors,94,Orlando Magic,102
2017,february,Dallas Mavericks,108,Portland Trail Blazers,104
2017,february,Phoenix Suns,105,Sacramento Kings,103
2017,february,Orlando Magic,86,Atlanta Hawks,113
2017,february,Detroit Pistons,84,Indiana Pacers,105
2017,february,Philadelphia 76ers,102,Miami Heat,125
2017,february,Memphis Grizzlies,107,Minnesota Timberwolves,99
2017,february,Cleveland Cavaliers,111,New York Knicks,104
2017,february,Milwaukee Bucks,137,Phoenix Suns,112
2017,february,Golden State Warriors,106,Sacramento Kings,109
2017,february,Denver Nuggets,97,San Antonio Spurs,121
2017,february,Charlotte Hornets,98,Utah Jazz,105
2017,february,New Orleans Pelicans,91,Washington Wizards,105
2017,february,Los Angeles Clippers,102,Boston Celtics,107
2017,february,Toronto Raptors,103,Brooklyn Nets,95
2017,february,Portland Trail Blazers,99,Oklahoma City Thunder,105
2017,february,Utah Jazz,120,Atlanta Hawks,95
2017,february,Dallas Mavericks,87,Denver Nuggets,110
2017,february,Philadelphia 76ers,96,Detroit Pistons,113
2017,february,Oklahoma City Thunder,90,Indiana Pacers,93
2017,february,San Antonio Spurs,74,Memphis Grizzlies,89
2017,february,Miami Heat,115,Minnesota Timberwolves,113
2017,february,Phoenix Suns,106,New Orleans Pelicans,111
2017,february,Los Angeles Lakers,121,New York Knicks,107
2017,february,Chicago Bulls,112,Sacramento Kings,107
2017,february,Los Angeles Clippers,109,Toronto Raptors,118
2017,february,Cleveland Cavaliers,140,Washington Wizards,135
2017,february,Brooklyn Nets,107,Charlotte Hornets,111
2017,february,Portland Trail Blazers,114,Dallas Mavericks,113
2017,february,Orlando Magic,104,Houston Rockets,128
2017,february,Denver Nuggets,106,Atlanta Hawks,117
2017,february,Washington Wizards,114,Brooklyn Nets,110
2017,february,Los Angeles Lakers,102,Detroit Pistons,121
2017,february,Chicago Bulls,92,Golden State Warriors,123
2017,february,Cleveland Cavaliers,132,Indiana Pacers,117
2017,february,Phoenix Suns,91,Memphis Grizzlies,110
2017,february,Miami Heat,106,Milwaukee Bucks,88
2017,february,Toronto Raptors,109,Minnesota Timberwolves,112
2017,february,Utah Jazz,127,New Orleans Pelicans,94
2017,february,Los Angeles Clippers,119,New York Knicks,115
2017,february,San Antonio Spurs,111,Philadelphia 76ers,103
2017,february,Boston Celtics,92,Sacramento Kings,108
2017,february,Houston Rockets,107,Charlotte Hornets,95
2017,february,Utah Jazz,105,Dallas Mavericks,112
2017,february,Cleveland Cavaliers,109,Oklahoma City Thunder,118
2017,february,Philadelphia 76ers,112,Orlando Magic,111
2017,february,Boston Celtics,120,Portland Trail Blazers,111
2017,february,Miami Heat,108,Brooklyn Nets,99
2017,february,San Antonio Spurs,103,Detroit Pistons,92
2017,february,Golden State Warriors,122,Memphis Grizzlies,107
2017,february,Los Angeles Lakers,122,Milwaukee Bucks,114
2017,february,New Orleans Pelicans,122,Minnesota Timberwolves,106
2017,february,Denver Nuggets,131,New York Knicks,123
2017,february,Chicago Bulls,97,Phoenix Suns,115
2017,february,Atlanta Hawks,107,Sacramento Kings,108
2017,february,Indiana Pacers,107,Washington Wizards,112
2017,february,Los Angeles Clippers,107,Charlotte Hornets,102
2017,february,Denver Nuggets,109,Cleveland Cavaliers,125
2017,february,Orlando Magic,80,Dallas Mavericks,112
2017,february,Phoenix Suns,102,Houston Rockets,133
2017,february,Milwaukee Bucks,116,Indiana Pacers,100
2017,february,Golden State Warriors,130,Oklahoma City Thunder,114
